Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,510
Base Time Seconds,1714745676
Base Time Fractional,.581891120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
119,0.03478303551674,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350375,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.508936360
120,0.03478246182203,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350375,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.591584820
121,0.03477785363793,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001344530,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.674234060
122,0.03476819768548,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367909,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.756882980
123,0.04999282956123,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356220,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.839534460
124,0.03477418422699,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356221,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.922193740
125,0.03478763252497,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367909,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.004832400
126,0.03475357219577,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350373,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.087477120
127,0.03475473448634,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350374,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.170121980
128,0.04996027424932,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001326996,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.252781720
129,0.03477405384183,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001344529,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.335425440
130,0.08872756361961,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350374,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.418077200
131,0.0347936116159,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001338685,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.500739700
132,0.03479384630919,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362064,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.583397840
